jatropha	NN
pastureland	NN
range	VB
brownness	NN
spectral_colour	NN
conglutination	NN
concrete	VB
tout_ensemble	NN
collection	NN
intoxicated	JJ
wino	NN
reapportionment	NN
parcelling	NN
bag	NN
courageousness	NN
courageous	JJ
thin_out	VB
rubus_ursinus_loganobaccus	NN
western_dewberry	NN
baseball_equipment	NN
sports_equipment	NN
tamias	NN
regulate	VB
regulation	NN
mind	NN
mind	VB
sequence	VB
rate	VB
urticaceae	NN
pilea	NN
oxyphencyclimine	NN
play	VB
laurel_wreath	NN
crowding	NN
crowd_together	VB
genus_pachysandra	NN
pachysandra	NN
lateness	NN
timing	NN
follow	VB
obey	VB
head	NN
face	NN
artistic_production	NN
motorcycle	NN
motor_vehicle	NN
shmaltz	NN
yiddish	NN
tarradiddle	NN
fib	VB
order_hymenoptera	NN
superfamily_apoidea	NN
scarabaeidae	NN
genus_scarabaeus	NN
spiral	VB
cub	VB
have	VB
encirclement	NN
seal_off	VB
pedestrian_bridge	NN
span	NN
settle	VB
settler	NN
pseudococcidae	NN
planococcus	NN
retard	VB
morus	NN
cackler	NN
cackle	VB
laminate	VB
laminate	VB
reprize	VB
repetition	NN
fizz	NN
potable	NN
trip	VB
move	VB
readiness	NN
hordeum	NN
look_into	VB
study	VB
italy	NN
brindisi	NN
whimsy	NN
arbitrary	JJ
epimedium_grandiflorum	NN
nyctaginaceae	NN
nyctaginia	NN
subfamily_papilionoideae	NN
genus_desmodium	NN
insert	NN
film	NN
brush	VB
termer	NN
seeker	NN
search	VB
administrative_unit	NN
unit	NN
recess	VB
recession	NN
cantilever	VB
stick_out	VB
filer	NN
lodge	VB
asterid_dicot_family	NN
develop	VB
create	VB
sharpen	VB
cancer_drug	NN
cytotoxic_drug	NN
class_amphibia	NN
genus_ichthyostega	NN
foeniculum_vulgare_dulce	NN
fennel	NN
sneer	VB
sneer	NN
indecency	NN
misdeed	NN
hoops	NN
court_game	NN
lean	VB
set	VB
hottonia	NN
wire	VB
pop	VB
popping	NN
baltic_language	NN
smooth_earthball	NN
puffball	NN
genus_helianthus	NN
scrophulariaceae	NN
genus_castilleja	NN
volatile	JJ
scott	NN
roberto_francesco_romolo_bellarmine	NN
cardinal	NN
male_body	NN
male_reproductive_system	NN
spain	NN
cordova	NN
signing	NN
linguistic_communication	NN
sudan	NN
port_sudan	NN
percomorphi	NN
suborder_mugiloidea	NN
disillusion	VB
disillusionment	NN
knockdown	NN
knock_down	VB
parachute	NN
parachute	VB
genus_cliftonia	NN
magnoliopsid_genus	NN
subclass_archosauria	NN
thecodontia	NN
turn	NN
roleplay	VB
incase	VB
vitrine	NN
stomachic	JJ
tummy	NN
state	NN
territorial_division	NN
consciousness	NN
conscious	JJ
knowingness	NN
knowing	NN
coughing	NN
symptom	NN
piper_cubeba	NN
true_pepper	NN
stereophony	NN
reproducer	NN
thighbone	NN
trochanter	NN
turn_out	VB
produce	VB
chuck-will's-widow	NN
nightjar	NN
protozoon	NN
whiteman's_foot	NN
plantain	NN
protester	NN
take_issue	VB
travel	VB
traveller	NN
fence_in	VB
fencing	NN
snuffle	NN
suborder_sauropoda	NN
sing	VB
vocal	NN
unjust	JJ
steward	NN
tender	NN
anticholinergic_drug	NN
medicine	NN
cage_in	VB
coop	NN
job	VB
job	NN
guarantee	NN
warrant	VB
position	NN
sport	NN
talk_of_the_town	NN
scuttlebutt	NN
red_herring	NN
diversion	NN
bleat	VB
sound_off	VB
genus_veronica	NN
veronica_beccabunga	NN
kor	NN
volume_unit	NN
stride	VB
stride	NN
table_linen	NN
linen	NN
lagerstroemia_indica	NN
fly_ball	NN
striking	NN
order_isospondyli	NN
salmonidae	NN
pock	NN
pustule	NN
feel	VB
tone	NN
newton's_law_of_gravitation	NN
universal_gravitational_constant	NN
nutmeg_state	NN
waterbury	NN
stone_pit	NN
quarry	VB
reject	NN
decision_making	NN
whoremonger	NN
procurer	NN
lane	NN
path	NN
winker	NN
portunidae	NN
swimming_crab	NN
filtration	NN
natural_process	NN
balkans	NN
range_of_mountains	NN
magyar	JJ
republic_of_hungary	NN
activation	NN
selfish	JJ
inconsiderate	JJ
sus_scrofa	NN
pig	VB
nan	NN
rise	NN
surface	VB
shake	NN
tip	VB
family_elephantidae	NN
money	NN
monetary_system	NN
baby	NN
infancy	NN
divorcement	NN
separation	NN
dram	NN
scruple	NN
long_hundredweight	NN
avoirdupois_unit	NN
fire_department	NN
fireman	NN
plunder	VB
swag	NN
brent_goose	NN
goose	NN
greek_deity	NN
immortal	NN
table	NN
room	VB
cannon	VB
machine_gunner	NN
latitudinarian	NN
religious_belief	NN
ambages	NN
balcony	NN
oort_cloud	NN
uranology	NN
septobasidiaceae	NN
septobasidium	NN
venae_palpebrales	NN
publication	NN
publish	VB
rush	NN
swamp_plant	NN
colourize	VB
gestate	VB
formulation	NN
tackle	NN
gaff	NN
sacrifice	VB
sacrifice	NN
medical_intern	NN
stuttgart	NN
dealer	NN
vendor	NN
comb	VB
combing	NN
indochinese_peninsula	NN
laos	NN
zodiac	NN
region	NN
fellow_traveller	NN
keep_company	VB
field_trial	NN
field-test	VB
flexibleness	NN
flexile	JJ
visual_display_unit	NN
toil	NN
tug	VB
beth	NN
letter_of_the_alphabet	NN
publisher	NN
release	VB
imitative	JJ
equivalent	NN
noesis	NN
turn_in	VB
handover	NN
diagnostic_technique	NN
process	NN
genus_argiope	NN
arthropod_genus	NN
plague	VB
plague	NN
ruminate	VB
rumen	NN
segment	VB
segment	NN
uncovering	NN
regain	VB
musculus_articularis_genus	NN
articular_muscle	NN
somali_peninsula	NN
antibody	NN
protein	NN
whipping	NN
withers	NN
pterocarpus	NN
pterocarpus_marsupium	NN
perissodactyla	NN
innocent	NN
granary	NN
storehouse	NN
graduation	NN
graduate	VB
tumour	NN
growth	NN
hm	NN
metric_linear_unit	NN
stimulus_generalization	NN
psychology	NN
tope	VB
use	VB
schistosome	NN
trematode_worm	NN
sing-kwa	NN
strainer_vine	NN
water_flea	NN
back_up	VB
sabinea	NN
mount	NN
strengthener	NN
piloting	NN
trade	NN
ecclesiastes	NN
uranologist	NN
stargaze	VB
recommendation	NN
urge	VB
suffer	VB
tolerate	VB
nosepiece	NN
tie-in	NN
decrement	NN
circulatory_system	NN
ticker	NN
sustain	VB
maintenance	NN
saltate	VB
spring	VB
two-seater	NN
motorcar	NN
survival	NN
step	VB
honshu	NN
omiya	NN
decarboxylate	VB
chemistry	NN
wallaby	NN
kangaroo	NN
prunus_domestica_insititia	NN
prunus_insititia	NN
united_mexican_states	NN
mexican	NN
european_nation	NN
sandbagger	NN
trickster	NN
want	NN
requisite	NN
stateliness	NN
richness	NN
stock	NN
support	NN
mailing_address	NN
address	NN
ramipril	NN
angiotensin-converting_enzyme_inhibitor	NN
feline	NN
paw	NN
swiss_cheese	NN
cheese	NN
recreation	NN
recreate	VB
shout	VB
yell	NN
battlewagon	NN
warship	NN
bridgeport	NN
superfamily_platyrrhini	NN
platyrrhinian	NN
muster_in	VB
recruitment	NN
telephone_system	NN
telephone_set	NN
stamp	VB
stamp	NN
transude	VB
pass	VB
burn	VB
damage	VB
freeze	VB
twig	VB
twig	NN
league	NN
union	NN
try_on	VB
trying_on	NN
limenitis	NN
intercommunication	NN
intercommunicate	VB
repute	NN
waterweed	NN
water_plant	NN
contortionist	NN
deformation	NN
combat_casualty	NN
equipment_casualty	NN
justice	NN
judgment	NN
chafe	NN
scratch	VB
vaccinium_corymbosum	NN
blueberry	NN
holothuridae	NN
echinoderm_family	NN
distillation	NN
distill	VB
congregate	VB
fold	NN
geophysicist	NN
geophysics	NN
trotline	NN
trawl	VB
order_ophioglossales	NN
ophioglossaceae	NN
porzana	NN
transference	NN
transaction	NN
script	NN
handwriting	NN
concomitant	NN
cooccur	VB
family_cupressaceae	NN
genus_metasequoia	NN
take_in	VB
tomfool	NN
conclude	VB
androgenic_hormone	NN
steroid_hormone	NN
refuter	NN
refute	VB
roast	NN
roast	VB
resign	VB
relinquishment	NN
sincerity	NN
trait	NN
thirst	VB
thirstiness	NN
heart_of_dixie	NN
pittsburgh_of_the_south	NN
track	NN
route	NN
spying	NN
watch	NN
test	VB
score	VB
the_alps	NN
weisshorn	NN
unsex	VB
neutering	NN
radiate	VB
diversification	NN
eastern_roman_empire	NN
byzantine	NN
storage_allocation	NN
computing	NN
whirl	VB
rotate	VB
panthera	NN
tiger	NN
pollute	VB
pollution	NN
ram	NN
ram_down	VB
xiphias	NN
xiphias_gladius	NN
bigamist	NN
performing_artist	NN
west_indian_cherry	NN
west_indian_cherry	NN
spend	VB
soul	NN
transmit	VB
carrier_wave	NN
personal_computer	NN
digital_computer	NN
debate	NN
class_basidiomycetes	NN
class	NN
tell	VB
recital	NN
suffering	NN
painfulness	NN
mess	VB
mess_hall	NN
send_back	VB
remitment	NN
meliorate	VB
uncheerful	JJ
uncheerfulness	NN
lot	VB
split_up	VB
wreck	VB
wreck	NN
sweet_fanny_adams	NN
zippo	NN
pyrus	NN
kitten	VB
suborder_brachyura	NN
lithodidae	NN
natural_science	NN
chloroform	VB
put_under	VB
phylum_nematoda	NN
phasmidia	NN
collard	NN
kale	NN
car_boot_sale	NN
sales_event	NN
el_muerto	NN
rudbeckia_laciniata	NN
coneflower	NN
genus_blarina	NN
genus_elanoides	NN
subularia_aquatica	NN
provocation	NN
stimulate	VB
socialist	NN
socialist_economy	NN
resonance	NN
tone	NN
salvelinus_namaycush	NN
trout	NN
making	NN
make	VB
melissa	NN
whiten	VB
whitener	NN
drive	VB
parkway	NN
family_cactaceae	NN
lophophora	NN
psidium	NN
true_guava	NN
freightage	NN
transportation	NN
mutterer	NN
mutter	VB
nurture	VB
upbringing	NN
south	NN
old_line_state	NN
spoil	VB
mess-up	NN
boeuf	NN
cut_of_beef	NN
orange_liqueur	NN
liqueur	NN
petroselinum	NN
petroselinum_crispum	NN
increase	VB
plastination	NN
evaporation	NN
jawless_vertebrate	NN
aquatic_vertebrate	NN
spy	VB
hypoadrenocorticism	NN
glandular_disorder	NN
elegance	NN
elegant	JJ
skull	NN
sphenoid_bone	NN
bellow	VB
january_1	NN
western_church	NN
fifty_dollar_bill	NN
note	NN
diversify	VB
variegation	NN
walk	VB
carat	NN
weight_unit	NN
polysaccharide	NN
sugar	NN
purging	NN
sanctify	VB
roar	VB
ululation	NN
standardization	NN
standardize	VB
san_fernando_valley	NN
valley	NN
theorization	NN
theorize	VB
threnody	NN
lament	VB
panelling	NN
panel	VB
exhilaration	NN
tickle_pink	VB
naturalization	NN
naturalize	VB
chaste	JJ
pure	JJ
sonar	NN
pulse_generator	NN
wickedness	NN
wicked	JJ
genus_aesculus	NN
reach	VB
reaching	NN
family_delphinidae	NN
globicephala	NN
incubate	VB
incubator	NN
invariance	NN
unchangingness	NN
previse	VB
know	VB
stylist	NN
style	NN
lucilia	NN
suffer	VB
be	VB
general	JJ
surfboard	VB
surfriding	NN
family_caviidae	NN
bus	VB
passenger_vehicle	NN
whine	VB
violation	NN
irrupt	VB
onobrychis	NN
headship	NN
tempo	NN
musical_time	NN
inhale	VB
inhalation	NN
serve	VB
waiter	NN
ready	JJ
colonizer	NN
colonize	VB
volcanic_rock	NN
igneous_rock	NN
short_hundredweight	NN
wring	VB
twist	VB
militarize	VB
usurer	NN
loaner	NN
increase	VB
increment	NN
isolate	VB
isolation	NN
tap	NN
norm	NN
average_out	VB
take_a_hop	VB
repercussion	NN
hedgerow	NN
prod	VB
prod	NN
retract	VB
abjurer	NN
marblewood	NN
tree	NN
rector	NN
minister	VB
wipe_off	VB
eraser	NN
suggest	VB
wind	NN
starvation	NN
starve	VB
pyramid	VB
trade	VB
indurate	VB
indurate	VB
syrian_arab_republic	NN
tigris_river	NN
drop	VB
consideration	NN
information	NN
hebrew	NN
hebrew	JJ
wax-myrtle_family	NN
magnoliopsid_family	NN
southwestern_united_states	NN
grand_canyon_state	NN
sentiency	NN
sense	VB
mrs._gandhi	NN
statesman	NN
golden_state	NN
sacramento	NN
security	NN
certificate	VB
suborder_homoptera	NN
touch	VB
vie	VB
fidelity	NN
faithful	JJ
habitation	NN
home_ground	NN
pilot	VB
fly	VB
melastomataceae	NN
rhexia	NN
superfamily_lamellicornia	NN
mot_test	NN
trial	NN
luxuriate	VB
self-indulgence	NN
scrape	VB
kowtow	NN
invigilator	NN
proctor	NN
genus_citrus	NN
involution	NN
sulfur_mustard	NN
vesicatory	NN
wine_palm	NN
sago_palm	NN
dereliction	NN
wrongful_conduct	NN
hydrogen	NN
gas	NN
slip-up	NN
mistake	NN
puerility	NN
child	NN
myxomycetes	NN
makeweight	NN
solarize	VB
picture_taking	NN
sparkle	VB
sparkle	NN
report	VB
report	NN
mart	NN
sales_outlet	NN
witness	NN
percipient	NN
blaze	VB
combust	VB
ramses_the_great	NN
ramses	NN
lutzen	NN
pitched_battle	NN
explosive_charge	NN
explosive	NN
propitiation	NN
calming	NN
citation	NN
summons	NN
scottish	NN
rewrite	NN
written_material	NN
luxuria	NN
thatcherism	NN
pastorship	NN
family_blattidae	NN
roughness	NN
rough	JJ
peristome	NN
terms	NN
price	VB
genus_austrocedrus	NN
heal	VB
therapist	NN
surface	NN
ornamentalist	NN
ornament	VB
rebutter	NN
commando	NN
military_unit	NN
kolkata	NN
legal_system	NN
rod	NN
repeater	NN
replicate	VB
thieving	NN
felony	NN
redbird_flower	NN
slipper_spurge	NN
pout	VB
sourpuss	NN
lithonate	NN
carbonate	NN
ice-hockey_player	NN
jock	NN
fabian_society	NN
association	NN
naysayer	NN
thwarter	NN
herpestes	NN
dukedom	NN
duke	NN
trip	VB
trip	NN
curve	NN
filler	NN
tobacco	NN
output	VB
turnout	NN
influence	NN
tempt	VB
edible	JJ
victuals	NN
board	VB
roomer	NN
sow	VB
husbandry	NN
rosales	NN
family_cunoniaceae	NN
whirlybird	NN
heavier-than-air_craft	NN
play	VB
play	VB
trading_operations	NN
vamper	NN
vamp	VB
outwear	VB
programme	NN
haircut	NN
hairstyle	NN
genus_aneides	NN
genus_cleistes	NN
rosebud_orchid	NN
genus_callistephus	NN
commander	NN
club	VB
society	NN
genus_erythronium	NN
dogtooth_violet	NN
pool	NN
wager	NN
gas_turbine	NN
turbine	NN
undervalue	VB
underreckoning	NN
fragmentation	NN
fragmentize	VB
sparganiaceae	NN
sparganium	NN
strain	VB
strainer	NN
quarter	NN
restorer	NN
restore	VB
kauri_pine	NN
sanitary_towel	NN
pad	NN
mirounga	NN
papaya_family	NN
dilleniid_dicot_family	NN
lower_egypt	NN
boarder	NN
schoolchild	NN
daub	VB
diagonal	NN
diagonalize	VB
genus_digitaria	NN
registrar	NN
record	VB
stimulate	VB
push	NN
boy_scout	NN
scout	NN
division	NN
invite	VB
foul	VB
over-crowding	NN
radioactivity_unit	NN
emu	NN
podocarpus_dacrydioides	NN
coniferous_tree	NN
irenidae	NN
irena	NN
torpedo	NN
ray	NN
asia	NN
red_china	NN
personification	NN
usher	NN
take	VB
ireland	NN
liberty	NN
relate	VB
interrelate	VB
persist_in	VB
move	VB
organization_of_american_states	NN
venezuela	NN
family_crotalidae	NN
genus_crotalus	NN
crest	NN
emblem	NN
toowomba_canary_grass	NN
grass	NN
bark	NN
order_gnetales	NN
welwitschiaceae	NN
order_liliales	NN
lily_family	NN
distention	NN
distend	VB
mould	VB
simulation	NN
march	NN
procession	NN
dehisce	VB
dehiscence	NN
sphacelus	NN
sphacelate	VB
quandong	NN
fruit	NN
scratch	NN
scratch_up	VB
honeysuckle_family	NN
symphoricarpos	NN
changeful	JJ
inconstancy	NN
carry	VB
transport	VB
rubric	NN
gloss	VB
location	NN
situate	VB
pick	VB
selection	NN
fail	VB
flunk	NN
genus_actitis	NN
washing	NN
wash	VB
chinese_brown_sauce	NN
pouched_rat	NN
pocket_rat	NN
second_cranial_nerve	NN
cranial_nerve	NN
superposition	NN
superpose	VB
caruncula	NN
process	NN
usance	NN
use	VB
strategy	NN
military_science	NN
times	NN
serial	JJ
play	NN
naturalness	NN
jactitation	NN
pathology	NN
help	VB
trail	VB
lag	VB
partisanship	NN
zealot	NN
automobile_industry	NN
carmaker	NN
hedysarum	NN
coverall	NN
protective_garment	NN
usaf	NN
weewee	NN
excretory_product	NN
dramatic_event	NN
subclass_liliidae	NN
community	NN
salt_tree	NN
native_american	NN
psychic	NN
occultist	NN
creation	NN
plot	VB
schematization	NN
rudeness	NN
unrefined	JJ
sweep_up	VB
embrace	NN
irons	NN
wade	VB
wading_bird	NN
swash	VB
swash	NN
genus_choloepus	NN
pain	VB
suffering	NN
classicism	NN
idiom	NN
kuwait_city	NN
genus_dalea	NN
hut	NN
toilet	NN
toilet_seat	NN
touching	NN
retake	VB
snap	VB
propagation	NN
physical_phenomenon	NN
deputize	VB
lieutenant	NN
pack	NN
animal_group	NN
yew	NN
privation	NN
just	JJ
just	JJ
deportment	NN
order_diptera	NN
simuliidae	NN
climber	NN
venire	NN
panellist	NN
quantization	NN
quantize	VB
radiology	NN
radiotherapist	NN
retell	VB
tell	VB
us_congress	NN
us_senate	NN
screw	VB
screw	NN
kingdom_animalia	NN
worm_family	NN
quarter-hour	NN
unit_of_time	NN
wear_round	VB
tacking	NN
picture	NN
graphic_art	NN
lefteyed_flounder	NN
flatfish	NN
productivity	NN
productive	JJ
woolly_sunflower	NN
element	NN
substance	NN
parophrys	NN
mandevilla	NN
white_dipladenia	NN
dispatch	VB
division_chlorophyta	NN
green_algae	NN
proximity	NN
vicinity	NN
washington_d.c.	NN
capitol_building	NN
limerick	NN
dia	NN
iraqi_mukhabarat	NN
international_intelligence_agency	NN
dicker	VB
bargaining	NN
residential_district	NN
housing_estate	NN
suborder_lemuroidea	NN
lover	NN
love	VB
exasperate	VB
annoyance	NN
palatine_bone	NN
palatine	JJ
mourning	NN
asia_minor	NN
bithynia	NN
warping	NN
warp	VB
reach	VB
attainment	NN
turko-tatar	NN
altaic_language	NN
sensitivity	NN
glaucium	NN
yellow_horned_poppy	NN
cluster	VB
clustering	NN
pace_car	NN
quill	NN
spine	NN
observe	VB
spy	VB
noncellular	JJ
change	VB
test	VB
play	VB
spiel	VB
vertical	JJ
vertical	NN
orchidaceae	NN
genus_cycnoches	NN
galilean_satellite	NN
satellite	NN
grooming	NN
get_dressed	VB
xizang	NN
makalu	NN
sampling	NN
mensuration	NN
samolus	NN
tremellales	NN
tremellaceae	NN
renegotiate	VB
talk_terms	VB
man	NN
dig_out	VB
shovel	NN
roughness	NN
scar	VB
reflect	VB
reflect	VB
sprint	NN
running	NN
identify	VB
identification	NN
simulate	VB
shammer	NN
oxylebius	NN
painted_greenling	NN
fit	VB
fitting	NN
malus	NN
malus_coronaria	NN
quality	NN
qualify	VB
connivance	NN
conspire	VB
family_araceae	NN
genus_pistia	NN
order	VB
purchase_order	NN
shorten	VB
thomas_bowdler	NN
focus	NN
point	NN
steal	VB
baseball_game	NN
physicist	NN
plunge	VB
plunger	NN
cedarwood	NN
scale	NN
transitivity	NN
maths	NN
superior_general	NN
generalship	NN
pacification	NN
temper	VB
rake	VB
skimming	NN
rancher	NN
sodbuster	NN
kalimantan	NN
kalimantan	NN
tv_set	NN
television_tube	NN
public_opinion_poll	NN
research	NN
saint	NN
sainthood	NN
urging	NN
spur	VB
quilt	NN
bedding	NN
winding-sheet	NN
burial_garment	NN
harrier	NN
hawk	NN
modiste	NN
shaper	NN
tog	VB
garb	NN
occipital_protuberance	NN
zillion	NN
large_indefinite_quantity	NN
encircle	VB
fly	VB
trace	VB
hunting	NN
yen	NN
yearning	NN
shanghai	NN
pound	VB
put_up	VB
nomination	NN
turkistan	NN
glucosamine	NN
glucose	NN
transportation	NN
proscription	NN
lovingness	NN
participation	NN
status	NN
sterilization	NN
duenna	NN
chaperone	NN
yodel	NN
yodel	VB
west_pakistan	NN
lashkar-e-omar	NN
washing	NN
appose	VB
mobilize	VB
circulation	NN
alter	VB
motorcycle	VB
ride	VB
support	VB
support	NN
tilt	NN
pitching	NN
monogynist	NN
monogamy	NN
grounds	NN
playing_card	NN
face	NN
supreme_allied_commander_europe	NN
commanding_officer	NN
warn	VB
reminder	NN
retake	VB
low-pitched	JJ
nudity	NN
sleepily	RB
table_salt	NN
salt	VB
sluggard	NN
loafer	NN
total	VB
totality	NN
mollycoddle	NN
spoil	VB
colouring	NN
discolour	VB
vertebrata	NN
pronoun	NN
function_word	NN
turn_down	VB
rejective	JJ
teucrium	NN
intersex	NN
bisexual_person	NN
peacekeeping_operation	NN
scale	VB
scale_of_measurement	NN
thorniness	NN
jaundice	VB
scowl	VB
scowl	NN
settlement	NN
body	NN
fosterling	NN
youngster	NN
step	VB
mistreatment	NN
yes-man	NN
pinion_and_ring_gear	NN
geared_wheel	NN
thrash	VB
tannoy	NN
vena_metatarsus	NN
soapberry_family	NN
melicoccus	NN
fluxion	NN
liquify	VB
thrust	VB
tremble	NN
shake	VB
upsurge	NN
surge	VB
delight	NN
please	VB
grade	VB
score	NN
validate	VB
validation	NN
pediculati	NN
family_batrachoididae	NN
genus_cynoglossum	NN
uremia	NN
uremic	JJ
reversion	NN
reversal	NN
malignant_neoplastic_disease	NN
metastatic_tumor	NN
toboggan	VB
toboggan	NN
le_havre	NN
hold	NN
subjugate	VB
repression	NN
refrain	NN
docking_facility	NN
landing_place	NN
valuator	NN
judge	NN
regulate	VB
trammel	VB
drunkenness	NN
salute	VB
recognize	VB
robe	NN
vest	VB
iodochlorhydroxyquin	NN
fungicide	NN
hydrastis	NN
magnoliid_dicot_genus	NN
bathe	VB
bathing	NN
seepage	NN
flowing	NN
draw	VB
lot	NN
overbid	VB
vendue	NN
walkway	NN
uniformness	NN
uniform	JJ
bobsled	VB
sleigh	VB
tendency	NN
incline	VB
garden	NN
terrace	NN
merchant	NN
movement	NN
artifact	NN
leptotyphlopidae	NN
reptile_family	NN
third_estate	NN
robaxin	NN
voice	VB
vocalizer	NN
cleanup_spot	NN
take	VB
espousal	NN
exonerate	VB
clearing	NN
poisoning	NN
poison	VB
underwood	NN
thicket	NN
sputtering	NN
sputter	VB
anointment	NN
covering	NN
bouillon_cube	NN
seasoning	NN
sliver	NN
splinter	VB
genus_dendroica	NN
yellowbird	NN
lubrication	NN
turkey	NN
turkish_capital	NN
xenicidae	NN
zabrze	NN
sudan	NN
suite	NN
bodyguard	NN
suborder_pinnipedia	NN
phocidae	NN
express	VB
substantiate	VB
inside_information	NN
information	NN
witchgrass	NN
wheatgrass	NN
creating_by_removal	NN
creative_activity	NN
genus_ameiurus	NN
bullhead_catfish	NN
recognition	NN
orthodox_jew	NN
jew	NN
draw	VB
tobago	NN
protraction	NN
sustain	VB
mhz	NN
co-option	NN
co-opt	VB
krakow	NN
push	VB
force	NN
venomous_lizard	NN
lizard	NN
insulation	NN
building_material	NN
telephone_dial	NN
dial	VB
superorder_acanthopterygii	NN
tuck	VB
feed_in	VB
stick_in	VB
syngonium	NN
tucket	NN
tune	NN
vellicate	VB
tickle	NN
scooter	NN
shoot	VB
communicatory	JJ
communicativeness	NN
mustard_family	NN
vesicaria	NN
leitneria_floridana	NN
break	VB
episcopate	NN
see	NN
pediocactus	NN
rule	VB
eurasia	NN
point	VB
sail	VB
new_testament	NN
matthew	NN
impoverish	VB
genus_ecballium	NN
isn	NN
identify	VB
indistinguishability	NN
rubor	NN
inflame	VB
soak	VB
affect	VB
unregenerate	JJ
maximization	NN
step-up	NN
undergraduate	NN
collegian	NN
compromise	VB
charge	VB
charge	NN
statistic	NN
supplement	VB
add	VB
cult	NN
cultist	NN
scheme	VB
plan	VB
medicine	NN
morocco	NN
moroccan	NN
barn	NN
square_measure	NN
posture	NN
bodily_property	NN
stink	NN
stink	VB
hike_up	VB
rise	NN
popular_democratic_front_for_the_liberation_of_palestine	NN
apartment_house	NN
edifice	NN
take_to	VB
want	VB
chin_up	VB
gymnastics	NN
instruction	NN
instructional	JJ
strike	VB
moneyer	NN
provender	NN
feed	VB
recite	VB
point	NN
genus_comandra	NN
rectum	NN
anus	NN
st._kitts_and_nevis	NN
palermo	NN
order_cyclostomata	NN
suborder_myxinoidei	NN
astringe	VB
narrow	VB
bracket	VB
wall_bracket	NN
scrubbing	NN
scrub	VB
paranthias	NN
walpole	NN
writer	NN
toilet_bag	NN
correlational	JJ
correlation_coefficient	NN
practice	NN
utilization	NN
feel	VB
ultramontanism	NN
policy	NN
agency	NN
activity	NN
military_advisor	NN
pyrenees	NN
motherhood	NN
relationship	NN
galician	NN
romance_language	NN
basque	NN
subdivision_coniferophytina	NN
taxopsida	NN
hat	VB
lid	NN
genus_chorizagrotis	NN
velocity	NN
zip	VB
reconciliation	NN
settle	VB
field_trip	NN
sashay	NN
graduation_exercise	NN
exercise	NN
gladiator	NN
clear	JJ
stewardship	NN
st._mary_magdalene	NN
genus_castanospermum	NN
subclass_eutheria	NN
order_lagomorpha	NN
discovery	NN
till	NN
strongbox	NN
scrap	VB
dispute	NN
radiate	VB
turn	VB
turn	VB
splashing	NN
splash	VB
limpopo	NN
overpopulate	VB
source	NN
plonk	NN
